GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
1500000US360010137072,360010137072,"Block Group 2, Census Tract 137.07, Albany County, New York",956,218,43,41,192,148,118,80,403,189,127,70,0,12,34,36,0,12,23,27,16,25,0,12,0,12
1500000US360010137073,360010137073,"Block Group 3, Census Tract 137.07, Albany County, New York",791,175,25,29,139,90,211,107,144,84,179,80,0,12,69,82,0,12,0,12,0,12,0,12,24,31
1500000US360010138011,360010138011,"Block Group 1, Census Tract 138.01, Albany County, New York",329,184,0,12,56,56,84,75,9,19,60,94,20,34,78,72,0,12,0,12,0,12,22,27,0,12
1500000US360010138012,360010138012,"Block Group 2, Census Tract 138.01, Albany County, New York",1073,254,30,48,122,88,141,94,275,143,266,116,126,85,84,67,0,12,0,12,29,45,0,12,0,12
1500000US360010138013,360010138013,"Block Group 3, Census Tract 138.01, Albany County, New York",171,104,0,12,11,18,55,58,33,32,58,51,14,25,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360010138014,360010138014,"Block Group 4, Census Tract 138.01, Albany County, New York",331,143,11,18,63,49,0,12,78,71,9,16,0,12,123,63,0,12,0,12,33,56,14,21,0,12
1500000US360010138015,360010138015,"Block Group 5, Census Tract 138.01, Albany County, New York",453,165,0,12,131,113,19,29,74,45,73,49,37,44,68,59,0,12,0,12,36,44,15,25,0,12
1500000US360010138016,360010138016,"Block Group 6, Census Tract 138.01, Albany County, New York",1067,259,0,12,68,92,107,115,186,120,259,88,100,115,207,105,33,37,10,17,97,91,0,12,0,12
1500000US360010138017,360010138017,"Block Group 7, Census Tract 138.01, Albany County, New York",255,115,0,12,0,12,46,43,58,47,107,77,12,19,19,24,13,20,0,12,0,12,0,12,0,12
1500000US360010138021,360010138021,"Block Group 1, Census Tract 138.02, Albany County, New York",1044,143,0,12,132,52,206,72,156,67,281,76,75,46,136,64,8,12,10,16,31,23,9,14,0,12
1500000US360010138022,360010138022,"Block Group 2, Census Tract 138.02, Albany County, New York",353,90,7,11,20,20,59,34,58,42,103,57,25,18,53,37,0,12,21,23,7,11,0,12,0,12
1500000US360010138023,360010138023,"Block Group 3, Census Tract 138.02, Albany County, New York",860,174,32,29,69,38,102,39,117,60,264,94,30,26,214,127,23,28,0,12,9,13,0,12,0,12
1500000US360010139011,360010139011,"Block Group 1, Census Tract 139.01, Albany County, New York",443,95,0,12,83,48,85,40,162,71,24,27,17,20,21,16,0,12,0,12,0,12,5,9,46,48
1500000US360010139012,360010139012,"Block Group 2, Census Tract 139.01, Albany County, New York",835,131,20,24,169,69,172,55,177,72,153,60,24,24,74,52,14,21,12,19,12,14,8,12,0,12
1500000US360010139021,360010139021,"Block Group 1, Census Tract 139.02, Albany County, New York",1017,245,0,12,350,142,131,87,92,72,240,140,0,12,168,125,11,19,25,41,0,12,0,12,0,12
1500000US360010139022,360010139022,"Block Group 2, Census Tract 139.02, Albany County, New York",701,218,0,12,178,83,133,90,115,113,160,87,16,26,76,64,0,12,0,12,23,28,0,12,0,12
1500000US360010139023,360010139023,"Block Group 3, Census Tract 139.02, Albany County, New York",1236,266,39,59,282,130,129,81,147,81,373,163,98,103,97,68,1,2,46,47,24,37,0,12,0,12
1500000US360010140011,360010140011,"Block Group 1, Census Tract 140.01, Albany County, New York",1418,281,59,48,225,109,190,99,393,186,331,109,60,47,32,31,75,62,46,40,0,12,0,12,7,13
1500000US360010140012,360010140012,"Block Group 2, Census Tract 140.01, Albany County, New York",258,95,0,12,44,40,44,62,56,38,37,28,65,48,12,24,0,12,0,12,0,12,0,12,0,12
1500000US360010140013,360010140013,"Block Group 3, Census Tract 140.01, Albany County, New York",394,149,27,31,126,106,64,37,58,40,62,42,6,11,38,44,0,12,13,21,0,12,0,12,0,12
1500000US360010140021,360010140021,"Block Group 1, Census Tract 140.02, Albany County, New York",513,146,22,34,55,41,155,94,77,55,76,61,0,12,17,27,0,12,43,36,8,14,6,9,54,65
1500000US360010140022,360010140022,"Block Group 2, Census Tract 140.02, Albany County, New York",882,227,10,12,213,114,166,75,252,103,60,39,75,67,45,48,15,16,9,15,11,18,0,12,26,26
1500000US360010140023,360010140023,"Block Group 3, Census Tract 140.02, Albany County, New York",641,188,1,3,131,92,220,106,143,103,93,48,10,15,18,21,0,12,0,12,8,13,1,3,16,24
1500000US360010140024,360010140024,"Block Group 4, Census Tract 140.02, Albany County, New York",432,146,15,23,45,41,118,78,148,94,43,30,10,16,23,22,0,12,0,12,12,18,18,32,0,12
1500000US360010141001,360010141001,"Block Group 1, Census Tract 141, Albany County, New York",589,145,0,12,85,62,138,101,96,58,147,110,20,31,57,50,20,31,0,12,0,12,26,29,0,12
1500000US360010141002,360010141002,"Block Group 2, Census Tract 141, Albany County, New York",578,161,0,12,47,46,113,77,191,82,140,90,0,12,72,68,0,12,15,23,0,12,0,12,0,12
1500000US360010141003,360010141003,"Block Group 3, Census Tract 141, Albany County, New York",811,232,15,23,94,67,57,51,212,112,304,219,0,12,67,82,0,12,0,12,32,36,0,12,30,34
1500000US360010141004,360010141004,"Block Group 4, Census Tract 141, Albany County, New York",280,125,0,12,48,56,60,65,46,35,62,60,0,12,64,58,0,12,0,12,0,12,0,12,0,12
1500000US360010142011,360010142011,"Block Group 1, Census Tract 142.01, Albany County, New York",620,176,22,24,24,27,253,144,12,19,138,90,13,21,158,80,0,12,0,12,0,12,0,12,0,12
1500000US360010142012,360010142012,"Block Group 2, Census Tract 142.01, Albany County, New York",350,119,0,12,85,75,45,39,67,45,75,68,43,40,23,28,12,21,0,12,0,12,0,12,0,12
1500000US360010142013,360010142013,"Block Group 3, Census Tract 142.01, Albany County, New York",1023,209,0,12,73,63,275,142,150,106,225,89,157,140,61,44,0,12,32,31,35,41,0,12,15,26
1500000US360010142014,360010142014,"Block Group 4, Census Tract 142.01, Albany County, New York",602,176,0,12,69,64,64,50,184,105,156,87,0,12,0,12,0,12,12,19,102,96,15,21,0,12
1500000US360010142021,360010142021,"Block Group 1, Census Tract 142.02, Albany County, New York",714,221,35,46,44,41,195,93,141,70,187,109,21,23,67,68,0,12,0,12,12,19,12,19,0,12
1500000US360010142022,360010142022,"Block Group 2, Census Tract 142.02, Albany County, New York",615,181,0,12,119,119,29,17,97,58,165,75,18,23,135,109,11,18,0,12,41,48,0,12,0,12
1500000US360010142023,360010142023,"Block Group 3, Census Tract 142.02, Albany County, New York",1179,200,16,26,61,66,60,44,375,138,355,134,72,50,101,61,30,35,25,28,65,57,19,30,0,12
1500000US360010142024,360010142024,"Block Group 4, Census Tract 142.02, Albany County, New York",460,172,0,12,40,40,78,75,119,76,81,64,42,50,48,60,37,58,15,24,0,12,0,12,0,12
1500000US360010142031,360010142031,"Block Group 1, Census Tract 142.03, Albany County, New York",773,167,13,20,96,90,84,49,194,75,149,82,86,71,37,58,0,12,0,12,38,34,33,51,43,52
1500000US360010142032,360010142032,"Block Group 2, Census Tract 142.03, Albany County, New York",579,136,10,16,27,31,67,47,163,73,198,89,31,36,83,52,0,12,0,12,0,12,0,12,0,12
1500000US360010142033,360010142033,"Block Group 3, Census Tract 142.03, Albany County, New York",400,103,0,12,29,32,76,54,149,73,65,45,63,50,18,29,0,12,0,12,0,12,0,12,0,12
1500000US360010142034,360010142034,"Block Group 4, Census Tract 142.03, Albany County, New York",331,113,19,31,21,29,41,44,111,67,71,52,6,13,28,28,0,12,0,12,34,33,0,12,0,12
1500000US360010142035,360010142035,"Block Group 5, Census Tract 142.03, Albany County, New York",707,156,13,21,18,28,123,71,183,90,250,118,74,50,39,29,0,12,0,12,7,11,0,12,0,12
1500000US360010143011,360010143011,"Block Group 1, Census Tract 143.01, Albany County, New York",566,158,0,12,106,63,65,49,96,40,129,73,35,34,76,58,11,17,16,23,12,12,13,14,7,12
1500000US360010143012,360010143012,"Block Group 2, Census Tract 143.01, Albany County, New York",699,133,7,11,68,42,67,49,213,95,138,57,39,23,119,69,3,6,7,11,28,30,0,12,10,16
1500000US360010143021,360010143021,"Block Group 1, Census Tract 143.02, Albany County, New York",1606,246,0,12,202,101,135,102,206,105,421,137,206,113,321,147,22,34,44,44,9,17,10,16,30,35
1500000US360010143022,360010143022,"Block Group 2, Census Tract 143.02, Albany County, New York",366,150,0,12,16,27,60,61,34,39,20,32,13,19,93,69,13,23,56,47,0,12,15,24,46,70
1500000US360010143023,360010143023,"Block Group 3, Census Tract 143.02, Albany County, New York",817,202,0,12,78,75,92,60,178,97,280,122,28,31,48,45,14,23,0,12,68,99,31,25,0,12
1500000US360010143024,360010143024,"Block Group 4, Census Tract 143.02, Albany County, New York",1234,314,0,12,31,36,176,167,192,114,234,130,276,125,155,72,31,36,28,32,31,36,61,91,19,31
1500000US360010144011,360010144011,"Block Group 1, Census Tract 144.01, Albany County, New York",435,125,9,14,138,127,22,24,37,47,45,32,49,38,62,41,0,12,0,12,14,20,33,41,26,39
1500000US360010144012,360010144012,"Block Group 2, Census Tract 144.01, Albany County, New York",843,161,12,18,48,40,58,37,67,43,124,66,96,115,243,82,91,63,52,41,22,23,20,22,10,15
1500000US360010144013,360010144013,"Block Group 3, Census Tract 144.01, Albany County, New York",562,119,32,25,0,12,54,36,52,38,106,54,69,44,83,41,53,41,39,40,25,27,30,29,19,22
1500000US360010144021,360010144021,"Block Group 1, Census Tract 144.02, Albany County, New York",701,200,5,9,109,72,74,59,51,37,154,88,194,127,88,73,0,12,4,9,12,16,0,12,10,15
1500000US360010144022,360010144022,"Block Group 2, Census Tract 144.02, Albany County, New York",764,183,20,22,34,48,102,69,79,48,136,71,70,44,148,85,18,28,89,114,23,28,14,21,31,34
1500000US360010145011,360010145011,"Block Group 1, Census Tract 145.01, Albany County, New York",865,128,45,33,88,46,89,50,69,38,222,69,80,39,228,101,10,15,4,6,0,12,30,24,0,12
1500000US360010145012,360010145012,"Block Group 2, Census Tract 145.01, Albany County, New York",232,61,0,12,4,8,29,23,43,33,63,40,16,18,42,39,0,12,0,12,24,23,11,17,0,12
1500000US360010145021,360010145021,"Block Group 1, Census Tract 145.02, Albany County, New York",437,103,0,12,22,18,42,41,116,62,79,54,72,42,42,29,0,12,40,31,11,16,0,12,13,20
1500000US360010145022,360010145022,"Block Group 2, Census Tract 145.02, Albany County, New York",785,180,22,25,68,46,69,38,97,61,125,77,153,99,96,55,27,28,54,49,13,16,20,20,41,40
1500000US360010145023,360010145023,"Block Group 3, Census Tract 145.02, Albany County, New York",479,163,24,25,14,20,57,57,77,59,120,98,64,56,56,47,59,53,8,14,0,12,0,12,0,12
1500000US360010145031,360010145031,"Block Group 1, Census Tract 145.03, Albany County, New York",670,92,49,49,44,31,53,32,51,28,150,42,98,47,148,54,35,21,20,21,18,16,0,12,4,6
1500000US360010145032,360010145032,"Block Group 2, Census Tract 145.03, Albany County, New York",556,67,47,38,21,18,75,29,55,31,165,56,75,40,94,36,0,12,18,16,6,9,0,12,0,12
1500000US360010146061,360010146061,"Block Group 1, Census Tract 146.06, Albany County, New York",415,146,37,45,17,27,43,28,75,53,56,41,27,26,103,58,38,49,0,12,19,22,0,12,0,12
1500000US360010146062,360010146062,"Block Group 2, Census Tract 146.06, Albany County, New York",423,131,0,12,6,10,108,66,63,60,83,48,45,40,56,44,7,10,18,21,37,44,0,12,0,12
1500000US360010146063,360010146063,"Block Group 3, Census Tract 146.06, Albany County, New York",1007,167,19,23,55,41,148,69,204,71,229,75,141,74,156,63,8,12,6,9,31,37,10,16,0,12
1500000US360010146071,360010146071,"Block Group 1, Census Tract 146.07, Albany County, New York",368,137,0,12,47,52,72,68,25,31,26,27,56,44,51,38,35,55,40,39,16,27,0,12,0,12
1500000US360010146072,360010146072,"Block Group 2, Census Tract 146.07, Albany County, New York",1046,254,55,69,54,45,91,90,224,130,340,149,14,21,225,105,14,24,0,12,16,26,0,12,13,20
1500000US360010146073,360010146073,"Block Group 3, Census Tract 146.07, Albany County, New York",1087,201,0,12,44,70,145,67,247,101,171,84,95,70,177,99,70,69,34,39,88,89,16,25,0,12
1500000US360010146074,360010146074,"Block Group 4, Census Tract 146.07, Albany County, New York",810,190,13,21,0,12,189,95,183,91,183,91,52,54,103,57,0,12,54,45,28,34,5,10,0,12
1500000US360010146075,360010146075,"Block Group 5, Census Tract 146.07, Albany County, New York",678,285,37,59,0,12,172,103,128,88,71,58,58,43,174,183,0,12,12,19,26,32,0,12,0,12
1500000US360010146081,360010146081,"Block Group 1, Census Tract 146.08, Albany County, New York",779,211,33,42,195,91,156,93,177,91,122,66,22,30,35,42,3,6,0,12,32,31,4,7,0,12
1500000US360010146082,360010146082,"Block Group 2, Census Tract 146.08, Albany County, New York",1014,222,34,54,98,63,173,91,212,81,105,60,97,54,127,97,47,57,0,12,71,59,7,11,43,47
1500000US360010146091,360010146091,"Block Group 1, Census Tract 146.09, Albany County, New York",453,200,34,40,52,50,160,141,119,66,20,28,16,25,52,47,0,12,0,12,0,12,0,12,0,12
1500000US360010146092,360010146092,"Block Group 2, Census Tract 146.09, Albany County, New York",893,233,0,12,59,60,236,87,245,128,113,79,38,41,192,127,0,12,0,12,0,12,0,12,10,17
1500000US360010146093,360010146093,"Block Group 3, Census Tract 146.09, Albany County, New York",1558,342,34,40,167,108,320,203,242,100,287,110,119,98,212,98,0,12,62,83,100,110,15,25,0,12
1500000US360010146111,360010146111,"Block Group 1, Census Tract 146.11, Albany County, New York",355,72,10,16,15,18,29,22,47,26,90,46,75,33,55,33,5,9,0,12,20,21,9,14,0,12
1500000US360010146112,360010146112,"Block Group 2, Census Tract 146.11, Albany County, New York",725,130,21,26,29,22,78,47,131,56,213,99,142,76,47,34,15,13,21,24,22,20,6,9,0,12
1500000US360010146121,360010146121,"Block Group 1, Census Tract 146.12, Albany County, New York",710,70,36,22,58,26,74,24,40,19,79,28,79,27,193,49,19,13,62,37,38,23,19,16,13,12
1500000US360010146131,360010146131,"Block Group 1, Census Tract 146.13, Albany County, New York",291,79,9,14,19,21,43,41,19,20,43,34,59,36,51,37,30,29,10,15,0,12,8,12,0,12
1500000US360010146132,360010146132,"Block Group 2, Census Tract 146.13, Albany County, New York",707,159,0,12,95,61,84,67,58,40,113,69,96,50,203,110,21,23,0,12,29,29,8,15,0,12
1500000US360010146133,360010146133,"Block Group 3, Census Tract 146.13, Albany County, New York",499,148,8,12,47,60,34,34,24,20,127,109,49,40,146,59,27,26,0,12,11,16,26,24,0,12
1500000US360010146141,360010146141,"Block Group 1, Census Tract 146.14, Albany County, New York",738,198,0,12,68,56,99,71,126,96,246,128,46,70,75,76,0,12,0,12,60,56,0,12,18,33
1500000US360010146142,360010146142,"Block Group 2, Census Tract 146.14, Albany County, New York",339,154,0,12,65,60,0,12,176,116,77,68,0,12,0,12,0,12,0,12,0,12,0,12,21,31
1500000US360010146143,360010146143,"Block Group 3, Census Tract 146.14, Albany County, New York",811,188,16,25,108,71,77,54,203,120,74,55,94,60,135,144,0,12,53,47,0,12,14,22,37,43
1500000US360010146144,360010146144,"Block Group 4, Census Tract 146.14, Albany County, New York",851,216,11,17,79,58,176,79,236,148,207,100,11,17,46,52,0,12,0,12,0,12,85,62,0,12
1500000US360010146151,360010146151,"Block Group 1, Census Tract 146.15, Albany County, New York",1406,262,56,51,105,79,385,146,289,123,374,166,54,49,115,76,0,12,0,12,10,16,0,12,18,28
1500000US360010147001,360010147001,"Block Group 1, Census Tract 147, Albany County, New York",497,90,5,7,11,12,37,23,17,15,27,18,86,57,144,51,33,20,36,31,83,52,18,16,0,12
1500000US360010147002,360010147002,"Block Group 2, Census Tract 147, Albany County, New York",749,109,66,72,77,43,48,32,55,41,90,50,70,37,145,48,68,37,11,12,86,44,11,14,22,23
1500000US360010148011,360010148011,"Block Group 1, Census Tract 148.01, Albany County, New York",1116,153,15,19,75,57,76,52,56,31,44,30,66,37,167,56,96,39,248,88,226,81,38,20,9,14
1500000US360010148012,360010148012,"Block Group 2, Census Tract 148.01, Albany County, New York",259,92,12,17,0,12,38,33,0,12,57,46,5,9,3,7,21,23,77,64,32,21,14,15,0,12
1500000US360010148021,360010148021,"Block Group 1, Census Tract 148.02, Albany County, New York",190,78,3,5,5,7,20,32,25,29,19,29,0,12,37,33,13,18,26,25,35,22,7,12,0,12
1500000US360010148022,360010148022,"Block Group 2, Census Tract 148.02, Albany County, New York",306,69,19,15,37,22,36,27,19,18,14,11,9,11,19,15,13,18,40,26,50,25,19,16,31,38
1500000US360010148023,360010148023,"Block Group 3, Census Tract 148.02, Albany County, New York",275,83,23,25,6,9,37,29,28,26,26,23,0,12,32,23,0,12,22,22,45,24,31,40,25,22
1500000US360010148031,360010148031,"Block Group 1, Census Tract 148.03, Albany County, New York",856,165,22,34,0,12,39,32,20,22,51,32,66,49,183,97,59,68,183,95,192,111,27,31,14,23
1500000US360010148032,360010148032,"Block Group 2, Census Tract 148.03, Albany County, New York",857,154,61,55,78,73,56,50,23,31,71,46,35,28,178,99,60,42,138,71,105,63,52,43,0,12
1500000US360039402001,360039402001,"Block Group 1, Census Tract 9402, Allegany County, New York",4,6,0,12,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360039501001,360039501001,"Block Group 1, Census Tract 9501, Allegany County, New York",577,116,60,33,61,29,32,20,116,67,112,69,27,22,42,26,3,4,15,13,36,22,52,38,21,17
1500000US360039501002,360039501002,"Block Group 2, Census Tract 9501, Allegany County, New York",166,38,0,12,15,10,8,8,2,3,15,9,19,13,40,23,4,7,4,5,20,11,34,18,5,6
1500000US360039501003,360039501003,"Block Group 3, Census Tract 9501, Allegany County, New York",382,63,12,9,23,12,66,22,52,20,65,26,67,28,23,19,17,11,8,7,19,18,11,9,19,12
1500000US360039503001,360039503001,"Block Group 1, Census Tract 9503, Allegany County, New York",470,89,91,36,94,35,54,26,40,16,39,31,24,18,50,27,4,6,9,9,30,17,22,16,13,11
1500000US360039503002,360039503002,"Block Group 2, Census Tract 9503, Allegany County, New York",483,104,33,30,80,43,34,21,40,20,96,46,22,20,53,30,20,17,12,11,32,14,54,26,7,8
1500000US360039503003,360039503003,"Block Group 3, Census Tract 9503, Allegany County, New York",860,166,310,111,246,75,106,55,57,29,19,13,32,23,0,12,4,8,12,8,45,21,12,9,17,18
1500000US360039504001,360039504001,"Block Group 1, Census Tract 9504, Allegany County, New York",522,92,48,27,39,24,56,28,25,17,58,24,28,14,105,30,17,19,60,39,23,14,36,24,27,18
1500000US360039504002,360039504002,"Block Group 2, Census Tract 9504, Allegany County, New York",344,99,52,35,47,38,21,17,21,14,49,36,57,44,9,11,10,15,37,32,8,9,29,21,4,6
1500000US360039504003,360039504003,"Block Group 3, Census Tract 9504, Allegany County, New York",603,94,58,42,85,34,77,40,37,23,79,36,68,35,85,33,43,28,20,15,12,11,35,26,4,5
1500000US360039505001,360039505001,"Block Group 1, Census Tract 9505, Allegany County, New York",548,130,36,21,137,63,51,36,83,57,92,42,45,23,39,27,29,17,25,32,0,12,0,12,11,12
1500000US360039505002,360039505002,"Block Group 2, Census Tract 9505, Allegany County, New York",419,78,50,26,86,29,24,15,19,15,106,38,15,9,50,24,23,25,17,15,24,20,5,6,0,12
1500000US360039505003,360039505003,"Block Group 3, Census Tract 9505, Allegany County, New York",425,118,62,67,70,37,37,35,47,32,50,30,63,44,41,37,27,24,15,23,3,5,0,12,10,13
1500000US360039505004,360039505004,"Block Group 4, Census Tract 9505, Allegany County, New York",262,77,3,4,30,18,16,11,24,19,65,37,21,16,28,34,8,9,5,7,33,26,12,15,17,16
1500000US360039506001,360039506001,"Block Group 1, Census Tract 9506, Allegany County, New York",850,138,38,24,129,69,79,31,174,59,94,50,71,32,133,73,18,14,30,18,37,32,12,12,35,22
